ind,sex,age_sim,lv_educ,empl_stat,marit_stat,house_memb,chil_u_18_y,nation,religion,soc_econ_stat,prof_ind,prof_stat,count_house,own_field,num_car_house,own_rent_house,edu,temperam,ind_risk_sim,invest_exp_sim,shares,corp_oblig,oth,inv_fund,cash,crypto,gov_bond,deposits,income_sim,pers_exp_sim,house_exp_sim,taxes_sim,transp_telecom_sim,hobby_sim,banking,bk_oprat,bk_dc,bk_cc,bk_acc,ins_prop,ins_life,ins_casco,health_ins,overdraft,cons_cred,mortgage,car_leas,pens_ins,.,lv_educ,empl_stat,marit_stat,house_memb,chil_u_18_y,nation,religion,soc_econ_stat,prof_ind,prof_stat,count_house,own_field,num_car_house,own_rent_house,edu,temperam,ind_risk_sim,invest_exp_sim,shares,corp_oblig,oth,inv_fund,cash,crypto,gov_bond,deposits,income_sim,pers_exp_sim,house_exp_sim,taxes_sim,transp_telecom_sim,hobby_sim,banking,bk_oprat,bk_dc,bk_cc,bk_acc,ins_prop,ins_life,ins_casco,health_ins,overdraft,cons_cred,mortgage,car_leas,pens_ins,,total
19708,1,17,4,2,1,3,3,1,3,0,12,2,2,1,0,1,2,4,0.61,0,0,0,0,0,0,0,0,1,11324,4529,761,635,1321,541,0,3,1,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
19709,1,23,4,3,2,2,1,1,1,1,7,2,1,0,0,1,3,2,0.42,0,1,0,0,0,0,0,0,1,19533,5463,1782,1094,1742,531,0,4,1,1,1,1,0,0,0,0,1,0,0,0,,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
19710,1,60,3,3,2,2,0,1,3,1,5,5,1,0,1,1,4,1,0.82,0,0,0,0,0,0,0,0,1,10913,4617,1328,948,1121,787,1,3,2,0,1,0,1,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19711,2,51,3,3,2,2,1,1,3,1,11,2,1,0,0,1,4,4,0.48,0,0,0,0,1,0,0,0,0,6080,4070,13,287,914,135,0,3,1,0,1,1,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19712,2,52,2,3,2,1,1,1,6,1,2,2,0,0,0,1,5,1,0.72,0,0,0,0,0,0,0,0,1,9643,4699,1266,765,1422,964,0,4,2,0,1,1,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
19713,2,44,4,2,2,4,0,1,3,0,12,6,1,0,1,0,7,1,0.26,6,0,0,0,0,0,0,0,0,12189,5421,2489,1978,1585,730,0,3,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19714,1,64,5,3,2,5,0,1,4,0,6,4,2,0,0,1,1,3,0.74,0,0,0,0,0,0,0,0,1,26305,5131,2904,1218,1621,771,0,2,1,0,1,0,0,0,0,0,0,0,0,0,,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19715,2,51,3,3,2,7,1,1,3,1,7,5,1,1,1,1,3,1,0.61,0,0,0,0,1,0,0,0,1,5500,4424,305,491,667,386,0,3,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19716,1,38,4,3,1,4,3,1,3,0,10,6,0,0,1,1,3,1,0.59,0,0,0,0,1,0,0,0,1,5865,4222,578,291,770,244,0,4,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19717,2,61,4,3,2,4,0,1,3,1,1,4,0,0,0,1,5,1,0.80,0,0,0,0,0,0,0,0,1,5815,4306,79,446,877,985,0,2,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19718,1,16,3,3,1,2,1,1,3,1,5,2,1,0,0,0,3,3,0.43,16,0,0,0,0,0,0,1,0,24497,5243,2488,1232,1603,898,0,4,2,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
19719,2,46,5,3,2,3,2,1,3,1,10,6,0,1,0,1,5,4,0.63,0,0,0,0,0,0,0,0,1,18777,5149,1516,1329,1889,756,0,4,2,0,1,0,0,0,0,0,0,0,1,1,,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19720,2,41,4,4,4,3,1,1,3,1,11,5,1,1,0,1,2,3,0.41,0,0,0,0,0,0,0,0,1,6026,4398,252,440,510,972,0,3,1,0,1,0,0,0,0,0,0,0,0,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19721,2,41,3,1,1,1,0,1,3,1,5,5,1,0,0,1,3,1,0.71,0,0,0,0,0,0,0,0,0,6771,4705,1325,947,1086,936,0,4,1,1,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,1
19722,2,51,4,3,1,3,1,1,3,1,4,2,1,0,0,1,3,1,0.61,0,0,0,0,0,1,0,0,0,6374,4845,1168,998,1435,591,0,3,1,0,1,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19723,1,72,3,3,1,3,0,1,3,0,10,6,1,0,0,1,8,2,0.12,7,0,0,0,1,0,0,1,1,12064,4543,1469,825,1333,613,0,4,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
19724,2,47,4,1,2,1,2,1,3,0,1,2,1,0,0,1,3,4,0.92,0,0,0,0,0,0,0,0,1,9210,4710,709,883,1205,869,0,3,1,0,1,0,0,0,0,0,0,1,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19725,1,73,4,3,4,3,1,1,3,1,10,1,0,1,1,1,3,3,0.26,0,0,0,0,0,0,0,0,0,14795,5186,2191,1534,1904,712,0,3,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,1
19726,2,68,1,4,2,3,1,1,3,1,2,1,0,1,0,1,5,2,0.30,0,0,0,0,0,0,0,0,1,11803,4927,1321,828,1144,918,0,1,3,0,1,0,0,0,0,0,0,0,1,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
19727,2,31,2,4,1,2,2,1,3,0,12,6,1,0,0,1,3,3,0.48,2,0,0,0,0,0,0,0,1,9813,4657,630,724,1187,635,0,2,1,0,1,0,0,0,0,1,1,0,1,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
19728,2,53,2,2,2,1,1,1,3,0,2,4,1,0,1,1,7,1,0.39,0,0,0,0,0,0,0,0,1,10469,4555,756,744,1421,505,1,4,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
19729,2,82,4,3,4,1,2,1,6,1,2,6,1,0,0,1,9,3,1.00,0,0,0,0,0,0,0,0,0,5550,4425,598,436,538,286,0,4,1,1,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,0
19730,2,55,1,2,1,3,1,1,3,1,12,5,0,0,0,1,5,4,0.56,0,0,0,0,0,0,0,0,1,12828,5155,2296,1437,1956,731,0,3,2,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
19731,2,29,4,3,1,1,2,1,3,0,2,2,0,0,0,1,2,4,0.49,3,0,0,0,0,0,0,0,1,5712,4131,308,299,846,886,0,4,3,0,1,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19732,2,65,4,4,1,2,2,1,3,1,2,4,1,0,0,1,7,3,0.59,0,0,0,0,0,0,0,0,1,7911,4868,811,570,1359,534,0,3,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19733,2,53,3,4,2,2,1,1,3,1,2,2,1,0,0,1,3,1,0.50,0,0,0,0,0,0,0,0,1,7299,4671,1006,615,1405,824,0,3,1,0,0,0,0,0,0,0,1,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
19734,2,46,4,3,2,3,1,1,3,0,2,2,0,1,0,1,7,3,0.40,0,0,0,0,0,0,0,0,0,5579,4114,283,243,569,855,1,3,1,0,1,0,0,0,0,1,0,0,1,1,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,,1
19735,1,49,4,4,3,3,0,1,3,1,9,2,0,1,0,1,1,2,0.25,9,0,0,0,0,0,0,0,1,17807,5317,2374,1260,1872,923,0,4,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19736,1,27,4,4,2,3,0,1,4,0,2,5,1,0,1,1,2,1,0.25,0,0,0,0,0,0,0,0,1,5837,4193,397,195,811,808,1,4,1,0,1,0,0,0,0,0,1,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19737,1,36,4,3,1,4,1,1,3,1,12,2,0,0,1,1,3,1,0.72,0,0,0,0,0,0,0,0,1,5918,4176,472,447,921,840,0,4,2,0,1,0,1,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19738,1,80,4,3,3,4,1,1,3,0,5,4,1,0,2,1,4,3,0.86,1,0,0,0,0,0,0,0,1,6823,4953,634,811,1171,543,0,3,1,0,0,0,0,0,0,1,0,0,1,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0
19739,2,43,4,4,2,3,2,1,3,1,6,4,1,0,1,1,5,4,0.41,7,0,0,0,1,0,0,0,1,5800,4031,104,64,578,803,0,4,1,0,1,0,1,0,0,0,0,0,0,1,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,,1
19740,2,83,5,4,1,3,2,1,4,1,5,2,1,0,1,1,7,3,0.51,16,0,0,0,0,0,0,0,1,23083,5114,2159,1447,1849,550,0,3,2,1,1,0,0,0,0,0,1,0,0,0,,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,,0
19741,1,22,3,2,2,2,0,1,3,0,4,2,1,0,1,1,3,4,0.92,1,0,0,0,1,0,0,1,1,5980,4405,142,17,638,968,0,3,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0
19742,2,36,4,3,2,4,1,1,4,0,2,2,1,0,0,1,1,3,0.64,0,0,0,0,0,0,0,0,1,34770,5844,3805,2408,2319,620,0,3,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19743,2,19,5,3,1,1,0,1,3,1,8,2,1,0,0,1,5,1,0.56,0,0,0,0,0,0,0,0,1,5645,4123,157,345,598,583,0,3,1,0,1,0,0,0,0,1,0,0,0,0,,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
19744,2,37,3,1,2,3,0,1,6,0,2,6,1,0,0,1,3,1,0.22,0,0,0,0,0,0,0,1,1,10863,4903,695,514,1055,785,0,4,2,0,1,0,0,0,0,0,1,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19745,1,46,3,3,2,1,3,1,3,1,1,4,0,0,0,1,7,1,0.73,0,0,0,0,0,0,0,0,1,19680,5273,2344,1036,1711,858,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
19746,2,52,4,3,1,2,0,1,3,0,6,6,1,0,0,1,3,4,0.31,0,0,0,0,0,0,0,1,0,5414,4064,71,64,890,745,0,2,2,0,1,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19747,2,54,4,3,1,3,4,1,3,0,2,5,2,0,0,1,7,4,0.57,0,0,0,0,0,0,0,0,1,89440,5513,3785,2440,2210,751,0,3,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19748,1,37,4,3,4,2,2,1,3,1,11,2,0,0,1,1,3,3,0.87,2,0,0,0,0,1,0,0,1,21961,5486,2689,1794,1855,965,0,2,1,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
19749,2,74,1,4,2,1,2,1,3,1,6,6,0,1,1,0,3,3,0.48,16,0,0,0,0,0,0,0,1,11052,4958,825,567,1114,762,0,3,1,0,1,0,0,0,0,0,0,0,1,0,,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
19750,1,42,4,3,2,2,1,1,4,1,3,6,1,0,0,1,3,3,0.82,0,0,0,0,0,0,0,0,1,8020,4676,901,903,1097,734,0,3,2,0,1,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19751,2,35,3,3,1,2,2,1,4,1,12,5,0,1,0,1,3,3,0.68,0,0,0,0,0,0,0,0,0,19156,5372,2321,1523,1536,666,0,2,2,1,1,0,0,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,1
19752,1,76,4,4,3,2,0,1,3,1,6,5,0,1,2,1,5,1,0.46,0,0,0,0,0,0,0,0,1,8468,4673,840,594,1090,982,0,3,1,1,1,0,0,0,0,0,0,0,0,1,,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,0
19753,2,68,4,1,2,2,1,1,3,1,10,5,0,0,0,1,7,4,0.96,0,0,0,0,0,0,0,0,1,24577,5473,2136,1841,1658,900,1,4,2,0,1,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19754,2,77,4,3,4,3,0,1,3,0,2,2,1,1,1,1,5,1,0.51,0,0,0,0,0,0,0,0,1,5800,4024,456,163,812,358,0,3,1,1,1,0,0,0,0,1,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
19755,1,51,3,3,1,2,1,1,3,0,5,4,0,1,0,1,3,1,0.59,0,0,0,0,0,0,0,0,1,5395,4193,56,180,553,81,0,2,1,0,1,0,0,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19756,1,40,4,3,1,2,0,1,3,1,1,6,2,0,0,1,3,4,0.63,3,0,0,0,0,1,0,0,0,24273,5269,2229,1590,1867,804,0,2,2,0,1,0,1,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,,1
19757,2,77,3,1,1,2,1,1,4,0,5,2,0,1,0,1,3,1,0.59,0,0,0,0,0,0,0,0,1,5445,4108,86,54,740,522,1,3,2,0,0,0,0,0,0,0,1,0,1,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0
19758,2,20,5,3,2,3,2,1,3,1,2,5,0,1,1,1,3,4,0.37,4,0,0,0,0,0,0,0,1,8445,4831,793,650,1360,927,0,3,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0
19759,1,42,5,3,1,2,1,1,3,1,9,6,1,1,0,1,3,1,0.48,0,0,0,0,0,0,0,0,1,8056,4706,1398,592,1091,883,0,4,1,0,1,0,0,0,0,0,0,0,0,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19760,1,59,3,3,1,2,1,1,1,1,2,6,1,1,0,1,5,4,0.56,0,0,0,0,0,0,0,0,1,22767,5400,2458,1291,1966,775,1,3,1,0,1,0,0,0,0,0,0,1,0,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,,1
19761,2,46,2,3,1,2,0,1,3,0,11,6,0,0,1,1,3,4,0.48,0,0,0,0,0,0,0,0,1,6985,4661,1190,693,1253,742,0,4,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
19762,2,45,2,3,2,1,1,1,3,1,4,3,1,1,0,1,7,4,0.58,4,0,0,0,0,0,0,0,1,18472,5888,3425,2252,2375,611,0,2,2,0,1,0,0,0,0,0,1,0,0,0,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,,0
19763,1,15,4,4,2,1,1,1,7,1,2,5,1,0,1,1,5,3,0.87,0,0,0,0,0,0,0,0,1,7849,4833,1437,818,1230,819,1,2,2,0,1,0,0,0,0,1,0,0,1,0,,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
19764,1,34,5,3,1,3,1,1,3,1,11,5,0,0,0,1,3,4,0.88,0,0,0,0,0,0,0,1,1,8514,4514,1432,984,1125,665,1,3,2,0,1,0,0,0,0,0,1,0,1,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19765,2,66,4,3,4,2,0,1,3,1,7,2,1,0,0,1,3,1,0.54,0,0,0,0,0,0,0,0,1,16520,5462,1881,1909,1884,636,0,3,2,0,1,0,1,0,0,0,0,0,0,1,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,,1
19766,1,66,1,3,2,2,1,1,3,1,9,2,0,1,1,1,3,2,0.71,9,0,0,0,0,0,0,0,1,6042,4241,21,275,877,204,1,3,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0
19767,2,35,4,3,1,1,1,1,4,0,5,5,1,0,0,0,3,1,0.36,2,0,0,0,0,0,0,1,1,5504,4212,286,334,649,696,0,3,1,0,1,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19768,2,70,2,2,1,4,0,1,3,1,11,2,1,0,0,0,3,3,0.48,4,0,0,0,0,0,0,1,1,6672,4593,1052,573,1437,639,0,3,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
19769,2,48,1,3,1,1,1,1,4,1,2,6,0,1,1,1,3,3,0.45,3,0,0,0,0,0,0,0,1,5366,4127,312,228,954,800,0,2,1,0,1,0,0,0,0,0,1,0,0,0,,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
19770,2,71,5,3,2,1,2,1,3,1,2,6,0,0,1,1,7,1,0.37,0,0,0,0,0,0,0,0,1,5929,4420,596,120,805,666,0,4,1,1,1,0,0,0,0,0,1,0,0,0,,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,0
19771,1,82,3,4,1,3,2,1,3,1,2,2,0,0,0,0,3,3,0.56,0,0,0,0,0,0,0,1,1,13228,5729,3516,2221,2126,543,0,4,1,1,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,0
19772,1,26,3,3,2,3,0,1,3,0,5,2,1,1,0,1,5,1,0.52,0,0,0,0,0,0,0,0,1,8134,4663,1490,732,1278,865,0,2,1,0,1,1,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
19773,2,47,2,4,2,1,1,1,3,1,4,6,1,0,1,0,7,2,0.56,3,0,0,0,0,0,0,0,1,9304,4772,1452,823,1117,894,0,2,2,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
19774,1,58,5,3,1,3,1,1,3,1,10,2,0,0,0,1,2,4,0.34,2,0,0,0,0,0,0,0,1,5741,4075,190,82,974,452,0,4,1,0,1,0,0,0,0,1,0,0,1,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
