sex,age_sim,lv_educ,empl_stat,marit_stat,house_memb,chil_u_18_y,nation,religion,soc_econ_stat,prof_ind,prof_stat,count_house,own_field,num_car_house,own_rent_house,edu,temperam,ind_risk_sim,invest_exp_sim,shares,corp_oblig,oth,inv_fund,cash,crypto,gov_bond,deposits,income_sim,pers_exp_sim,house_exp_sim,taxes_sim,transp_telecom_sim,hobby_sim,banking,bk_oprat,bk_dc,bk_cc,bk_acc,ins_prop,ins_life,ins_casco,health_ins,overdraft,cons_cred,mortgage,car_leas,pens_ins
1,43,4,3,1,2,1,1,3,0,4,4,1,0,1,1,4,3,0.44857094,1,0,0,0,0,0,0,0,1,22190,4310,492,1078,833,327,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,47,4,3,2,2,1,1,3,0,4,3,0,0,0,0,3,3,0.34086207,0,0,0,0,0,0,0,0,1,18127,4535,428,566,987,324,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,51,3,4,2,1,1,2,3,0,3,3,1,0,0,0,4,3,0.4726267,0,0,0,0,0,0,0,0,1,25167,4574,495,679,1241,346,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,41,4,3,1,2,1,1,3,0,4,3,1,0,1,1,3,3,0.4066967,0,0,0,0,0,0,0,0,1,16767,4400,589,792,958,348,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,0,1,3,0,4,3,1,0,1,1,4,3,0.45265073,1,0,0,0,0,0,0,0,0,29220,4299,274,875,819,269,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,40,4,3,1,2,0,1,2,0,3,3,0,0,0,0,3,2,0.31277114,1,0,0,0,0,0,0,0,0,14482,4303,425,637,892,309,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,35,4,2,1,2,1,1,3,0,5,3,1,0,1,1,3,2,0.51176596,0,0,0,0,0,0,0,0,1,14543,4437,547,673,1017,291,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,50,3,4,2,1,1,1,3,0,3,2,1,0,0,0,3,3,0.39191473,0,0,0,0,0,0,0,0,1,21593,4720,481,559,1427,303,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,2,1,2,1,1,3,0,4,3,0,0,0,1,3,2,0.32756346,2,0,0,0,0,0,0,0,0,14058,4312,426,635,839,320,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,3,3,2,2,1,1,3,0,3,3,0,0,0,0,3,2,0.32532534,0,0,0,0,0,0,0,0,0,16209,4434,396,592,970,313,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,46,4,3,2,2,1,2,3,0,5,4,1,0,1,1,4,3,0.39501113,0,0,0,0,0,0,0,0,1,21404,4430,882,872,903,403,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,43,4,3,2,2,1,1,3,0,4,3,1,0,0,1,3,2,0.39603016,1,0,0,0,0,0,0,0,1,14311,4511,573,742,1043,311,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,4,3,1,0,1,1,4,2,0.47930333,2,0,0,0,0,0,0,0,1,15254,4446,630,974,980,345,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,3,3,1,2,1,1,2,0,3,3,0,0,0,0,3,2,0.32847843,1,0,0,0,0,0,0,0,0,13616,4368,371,631,923,304,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,3,3,2,2,1,1,3,0,4,3,1,0,0,1,3,2,0.41740644,0,0,0,0,0,0,0,0,1,15848,4392,471,718,972,324,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,46,4,3,2,2,1,2,3,0,4,4,1,0,1,1,3,3,0.37466457,0,0,0,0,0,0,0,0,1,21818,4426,499,793,802,319,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,2,1,0,1,3,0,3,4,0,0,1,1,4,2,0.34155703,2,0,0,0,0,0,0,0,0,17533,4193,362,977,793,284,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,39,4,2,1,2,1,1,2,0,3,3,0,0,0,0,3,2,0.3465581,1,0,0,0,0,0,0,0,0,14557,4332,385,660,892,283,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,44,4,3,2,2,0,1,2,0,4,4,0,0,1,1,4,3,0.3266735,1,0,0,0,0,0,0,0,0,22021,4202,622,1012,796,321,0,3,0,0,1,0,0,0,0,1,0,0,0,0
1,52,4,4,2,2,0,2,3,0,5,5,1,0,1,1,4,3,0.39464802,1,0,0,0,0,0,0,0,1,21375,4236,609,1267,812,315,0,4,1,1,1,0,0,0,0,1,0,0,0,0
1,38,4,3,1,2,1,1,3,0,4,3,1,0,1,1,4,2,0.4951806,0,0,0,0,0,0,0,0,0,18321,4400,502,883,1011,302,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,64,3,4,2,1,1,2,3,0,4,1,1,0,0,0,4,3,0.44944474,0,0,0,0,0,0,0,0,1,25584,5096,451,669,1808,287,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,38,3,2,1,2,1,1,2,0,4,3,0,0,0,1,3,2,0.3618798,1,0,0,0,0,0,0,0,0,14418,4330,465,659,811,296,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,2,2,1,1,3,0,5,4,1,0,1,1,3,2,0.41395092,1,0,0,0,0,0,0,0,1,14642,4475,701,635,989,384,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,3,3,1,2,0,1,2,0,3,3,0,0,1,1,3,2,0.29972848,1,0,0,0,0,0,0,0,0,17684,4206,421,814,795,275,0,3,0,0,1,0,0,0,0,0,0,0,0,0
2,50,3,4,2,1,2,1,3,0,4,3,1,0,0,0,4,3,0.47370785,0,0,0,0,0,0,0,0,1,22494,4835,433,562,1377,326,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,48,4,3,2,1,1,1,2,0,3,2,1,0,0,0,3,2,0.34476033,0,0,0,0,0,0,0,0,1,19250,4610,315,643,1093,271,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,1,1,3,0,5,3,1,0,1,1,3,2,0.4575694,0,0,0,0,0,0,0,0,1,15844,4477,456,810,1006,347,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,45,4,3,2,2,2,1,3,0,5,4,1,0,1,1,3,3,0.43008626,1,0,0,0,0,0,0,0,1,16089,4459,630,793,962,379,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,2,2,1,1,3,0,4,3,0,0,0,1,3,2,0.3658414,1,0,0,0,0,0,0,0,1,13900,4329,463,555,909,354,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,1,1,3,0,3,3,0,0,1,1,3,2,0.33012807,2,0,0,0,0,0,0,0,0,15740,4293,462,781,886,314,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,48,4,3,2,2,2,1,3,1,6,4,1,0,1,1,4,3,0.4351117,0,0,0,0,0,0,0,0,1,13207,4434,698,671,909,467,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,0,1,3,0,5,3,1,0,1,1,4,3,0.50330144,0,0,0,0,0,0,0,0,1,26932,4412,489,804,931,312,0,4,1,0,1,0,0,0,0,1,0,0,0,0
2,56,3,4,2,1,1,2,3,0,3,2,1,0,0,0,4,3,0.47241184,0,0,0,0,0,0,0,0,1,30705,4730,502,717,1447,258,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,1,1,1,2,3,0,4,4,1,0,1,1,3,2,0.47609347,0,0,0,0,0,0,0,0,1,26304,4310,417,852,820,308,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,45,4,3,1,2,0,2,3,0,5,4,1,0,1,1,4,3,0.5601698,0,0,0,0,0,0,0,0,1,30448,4597,957,819,1156,372,0,4,1,1,1,0,0,0,0,1,0,0,0,0
1,48,4,3,2,2,1,2,3,0,5,5,0,0,1,1,4,3,0.35851339,1,0,0,0,0,0,0,0,1,19312,4272,696,1058,753,369,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,40,4,3,1,2,1,1,3,0,4,4,1,0,1,1,3,2,0.38415274,2,0,0,0,0,0,0,0,1,16799,4371,309,743,933,349,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,50,4,3,1,2,2,1,4,1,5,3,1,0,1,1,5,3,0.71477735,2,0,0,0,0,0,0,0,1,18251,4885,593,1094,1380,359,0,3,1,0,1,0,0,0,0,1,0,0,0,0
2,43,4,3,1,2,2,1,3,1,6,3,1,0,0,1,4,3,0.68592364,0,0,0,0,0,0,0,0,1,26068,4851,799,833,1559,357,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,40,4,2,1,2,0,1,2,0,3,4,0,0,1,1,3,2,0.30651206,1,0,0,0,0,0,0,0,0,21552,4156,335,870,770,262,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,2,2,1,1,3,0,4,4,1,0,1,1,3,2,0.3442141,2,0,0,0,0,0,0,0,0,13217,4369,725,913,963,380,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,2,1,1,0,1,2,0,3,3,0,0,1,1,4,2,0.40036017,1,0,0,0,0,0,0,0,0,24143,4237,209,845,853,239,0,3,0,0,1,0,0,0,0,0,0,0,0,0
2,57,3,4,2,1,1,2,3,0,3,2,1,0,0,0,3,3,0.44092697,0,0,0,0,0,0,0,0,1,24827,4958,462,641,1589,261,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,3,3,1,2,1,1,2,0,3,3,0,0,0,0,3,2,0.33602506,1,0,0,0,0,0,0,0,0,14337,4341,383,650,917,305,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,45,4,3,2,2,0,1,3,0,3,4,1,0,1,1,4,3,0.3493974,1,0,0,0,0,0,0,0,0,18958,4092,384,1158,833,223,0,3,0,0,1,0,0,0,0,1,0,0,0,0
1,41,4,3,2,2,1,1,3,0,4,3,1,0,1,0,3,2,0.35879004,1,0,0,0,0,0,0,0,0,14856,4380,435,786,925,283,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,1,1,3,0,3,4,0,0,1,1,3,2,0.2768266,1,0,0,0,0,0,0,0,0,14426,4275,351,743,795,265,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,38,4,2,1,2,0,1,2,0,3,3,0,0,1,1,3,2,0.37355548,2,0,0,0,0,0,0,0,0,21156,4301,296,753,839,260,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.42506108,0,0,0,0,0,0,0,0,0,14920,4348,352,763,883,291,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,45,4,3,2,1,0,1,3,0,4,4,0,0,1,1,3,2,0.3335256,2,0,0,0,0,0,0,0,0,15464,4150,184,933,846,261,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,47,4,3,2,1,0,1,2,0,4,4,0,0,1,1,4,3,0.440109,2,0,0,0,0,0,0,0,1,24451,4336,400,892,801,293,0,4,1,0,1,0,0,0,0,1,0,0,0,0
2,52,3,4,2,2,2,1,3,1,5,3,1,0,0,1,4,3,0.5350861,0,0,0,0,0,0,0,0,1,15700,4600,749,625,1370,464,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,1,1,3,0,3,4,0,0,1,1,3,2,0.32177585,1,0,0,0,0,0,0,0,0,17094,4271,304,820,888,250,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,2,2,1,1,3,0,3,3,1,0,1,1,3,2,0.37739772,2,0,0,0,0,0,0,0,1,15466,4350,448,768,895,329,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,1,2,2,1,3,0,5,4,1,0,1,1,4,3,0.5050713,1,0,0,0,0,0,0,0,1,19002,4594,515,1139,1107,394,0,4,1,0,1,0,0,0,0,0,0,0,0,0
1,40,3,3,1,1,1,1,2,0,3,3,0,0,0,0,3,2,0.34359747,1,0,0,0,0,0,0,0,0,16505,4359,336,611,944,274,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,2,1,2,1,1,3,0,4,3,0,0,1,1,3,2,0.36788777,2,0,0,0,0,0,0,0,0,13977,4362,494,749,868,313,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,2,1,3,1,6,4,1,0,1,1,4,3,0.65970844,1,0,0,0,0,0,0,0,1,13376,4594,647,1252,1106,370,0,4,1,0,1,0,0,0,0,0,0,0,0,0
1,42,3,3,1,1,0,1,3,0,3,3,0,0,1,1,3,2,0.3509263,1,0,0,0,0,0,0,0,0,16230,4342,294,786,914,241,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,44,4,3,2,2,1,1,3,0,4,4,0,0,1,1,4,2,0.35520098,1,0,0,0,0,0,0,0,1,16970,4258,552,768,811,362,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,38,4,3,1,2,0,1,2,0,4,3,1,0,1,1,4,2,0.41997203,1,0,0,0,0,0,0,0,1,20852,4449,504,697,934,296,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,71,3,5,2,2,1,2,2,0,4,1,1,0,0,0,4,4,0.43415993,0,0,0,0,0,0,0,0,1,27612,5244,661,885,1965,321,0,3,1,0,1,0,0,0,0,1,1,0,0,0
2,52,3,4,2,1,1,2,3,0,3,2,1,0,0,0,4,3,0.44828048,0,0,0,0,0,0,0,0,1,27602,4620,500,628,1362,250,0,3,0,0,1,0,0,0,0,1,0,0,0,0
1,40,4,3,1,2,1,1,3,0,3,3,0,0,1,1,3,2,0.31189317,1,0,0,0,0,0,0,0,0,13498,4332,358,742,863,276,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,0,2,2,0,4,4,1,0,1,1,5,3,0.49001998,1,0,0,0,0,0,0,0,1,31892,4334,649,1076,954,388,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,42,4,3,1,2,1,2,3,0,5,4,1,0,1,1,4,3,0.5666095,0,0,0,0,0,0,0,0,1,23544,4542,685,926,919,388,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,41,4,3,1,2,1,1,3,0,4,3,1,0,1,1,4,2,0.50707376,2,0,0,0,0,0,0,0,1,15640,4417,742,1101,1074,359,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,42,3,3,1,2,1,1,3,0,4,3,0,0,0,0,3,2,0.44234872,0,0,0,0,0,0,0,0,0,17980,4526,526,665,1115,305,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,1,0,1,2,0,3,3,1,0,1,1,4,2,0.5034697,1,0,0,0,0,0,0,0,0,27854,4350,99,886,943,227,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,38,4,3,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.4013472,1,0,0,0,0,0,0,0,0,19275,4444,353,915,870,302,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,1,1,2,0,3,3,0,0,0,0,3,2,0.33184206,1,0,0,0,0,0,0,0,0,14180,4341,437,614,914,320,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,47,4,3,2,2,1,1,3,0,5,4,1,0,1,1,4,3,0.40998524,1,0,0,0,0,0,0,0,1,15984,4456,474,726,996,397,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,1,1,3,0,4,3,1,0,1,1,4,2,0.4096277,1,0,0,0,0,0,0,0,1,18682,4407,669,772,986,341,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,38,4,2,1,1,1,1,2,0,4,3,0,0,0,1,3,2,0.37362263,1,0,0,0,0,0,0,0,0,15289,4406,410,602,852,272,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,1,1,3,0,5,3,1,0,1,1,3,3,0.4819663,0,0,0,0,0,0,0,0,1,18946,4427,368,753,955,325,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,49,4,3,2,2,1,1,3,0,5,5,1,0,1,1,4,3,0.40026832,1,0,0,0,0,0,0,0,1,24224,4217,406,1016,711,310,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,42,4,3,2,2,1,1,3,0,5,4,1,0,1,1,3,2,0.3889956,2,0,0,0,0,0,0,0,1,15499,4399,301,841,849,359,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,1,1,1,3,0,4,3,0,0,1,1,3,2,0.38090786,1,0,0,0,0,0,0,0,0,14885,4371,410,722,848,301,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,5,3,1,0,1,1,4,2,0.45288378,0,0,0,0,0,0,0,0,1,18644,4452,650,691,1076,342,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,2,2,0,1,3,0,3,4,0,0,1,1,3,2,0.2938557,1,0,0,0,0,0,0,0,0,17838,4199,473,895,773,288,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,1,1,3,0,5,3,0,0,1,1,3,2,0.36495268,2,0,0,0,0,0,0,0,1,14985,4400,523,665,904,343,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,2,0,3,3,0,0,0,0,3,2,0.35685265,1,0,0,0,0,0,0,0,0,16148,4361,406,700,916,301,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,50,4,4,2,2,1,2,2,0,4,4,1,0,1,1,4,3,0.4092742,0,0,0,0,0,0,0,0,1,29455,4435,794,769,972,382,0,4,0,1,1,0,0,0,0,1,0,0,0,0
1,43,4,3,1,2,0,1,2,0,4,4,1,0,1,1,3,2,0.39782408,0,0,0,0,0,0,0,0,0,25250,4209,354,745,822,287,0,4,0,0,1,0,0,0,0,0,0,0,0,0
1,38,4,3,1,2,1,1,2,0,4,3,0,0,1,1,3,2,0.37501308,1,0,0,0,0,0,0,0,0,16934,4324,597,691,921,319,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,0,1,2,0,4,3,0,0,1,1,3,2,0.38240877,1,0,0,0,0,0,0,0,0,26320,4273,301,766,794,247,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,38,4,2,1,2,1,1,3,0,4,3,1,0,0,0,3,2,0.39127374,1,0,0,0,0,0,0,0,0,13970,4420,424,713,954,312,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,1,1,2,0,5,3,1,0,1,1,4,3,0.41471088,0,0,0,0,0,0,0,0,1,17384,4416,613,769,932,372,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,2,2,1,1,3,0,4,4,1,0,1,1,3,2,0.36673185,1,0,0,0,0,0,0,0,1,14194,4381,309,676,842,305,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,1,1,3,0,4,3,1,0,0,1,3,2,0.40312663,2,0,0,0,0,0,0,0,0,14611,4428,584,720,1021,325,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,3,2,1,1,0,1,2,0,3,3,0,0,0,0,3,2,0.29984808,1,0,0,0,0,0,0,0,0,13588,4271,390,648,827,298,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,1,1,3,0,5,3,1,0,1,1,3,2,0.48410514,0,0,0,0,0,0,0,0,1,20278,4485,634,696,1054,357,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,47,4,3,2,2,1,1,3,0,4,3,0,0,0,1,3,3,0.3514599,0,0,0,0,0,0,0,0,1,15784,4476,714,567,978,400,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,2,2,1,1,3,0,4,3,0,0,1,1,3,2,0.36319774,2,0,0,0,0,0,0,0,0,14799,4305,378,844,820,309,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,2,1,0,1,3,0,3,3,0,0,1,1,3,2,0.33226418,1,0,0,0,0,0,0,0,0,16906,4278,476,731,841,274,0,3,0,0,1,0,0,0,0,0,0,0,0,0
2,52,3,4,2,2,1,2,3,0,5,3,1,0,1,0,4,3,0.40988433,0,0,0,0,0,0,0,0,1,23368,4637,738,663,1245,495,0,4,1,1,1,0,0,0,0,1,0,0,0,0
1,41,4,3,2,2,1,1,3,0,4,3,0,0,1,1,3,2,0.34412333,1,0,0,0,0,0,0,0,1,12476,4302,447,741,829,315,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,3,3,1,0,1,0,3,2,0.3238702,1,0,0,0,0,0,0,0,0,14405,4353,299,757,929,297,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,46,4,3,1,1,1,1,3,0,3,3,1,0,0,0,4,3,0.498416,0,0,0,0,0,0,0,0,1,22989,4611,165,756,1214,220,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,37,4,2,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.37104553,1,0,0,0,0,0,0,0,0,13236,4395,368,686,856,281,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,44,4,3,2,2,1,1,4,0,5,4,1,0,1,1,4,3,0.48938578,2,0,0,0,0,0,0,0,1,18293,4448,633,1038,1073,365,0,4,1,0,1,0,0,0,0,0,0,0,0,0
1,46,4,3,2,2,1,1,3,0,4,3,1,0,1,1,4,3,0.4631552,0,0,0,0,0,0,0,0,1,16902,4508,495,787,1201,335,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,5,3,1,0,1,1,4,3,0.53776115,0,0,0,0,0,0,0,0,1,23227,4656,691,842,1185,339,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,47,3,3,2,1,1,1,3,0,3,2,1,0,0,0,3,3,0.3880419,0,0,0,0,0,0,0,0,1,18486,4609,478,574,1251,298,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,45,3,3,2,1,1,1,3,0,4,3,1,0,0,0,3,3,0.46213785,0,0,0,0,0,0,0,0,1,20644,4641,487,675,1241,313,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,1,1,3,0,4,3,1,0,1,1,4,2,0.47549123,0,0,0,0,0,0,0,0,0,20752,4346,360,882,861,304,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,45,3,2,2,2,0,1,3,0,4,5,0,0,1,1,5,2,0.34211507,3,0,0,0,0,0,0,0,0,21457,4075,410,1236,770,331,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,40,4,2,1,2,1,1,3,0,3,3,1,0,1,0,3,2,0.3318968,2,0,0,0,0,0,0,0,1,13714,4388,319,749,828,299,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,48,4,4,2,1,2,2,3,0,5,3,1,0,1,1,4,3,0.59952635,0,0,0,0,0,0,0,0,1,16331,4626,454,939,1227,355,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,41,3,3,1,1,1,1,3,0,4,3,1,0,0,0,3,2,0.40624943,0,0,0,0,0,0,0,0,0,17485,4412,349,690,1002,288,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,3,3,0,0,1,0,3,2,0.3500936,1,0,0,0,0,0,0,0,0,14414,4340,329,681,874,280,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,2,2,1,1,3,0,5,4,1,0,1,1,4,2,0.50546575,2,0,0,0,0,0,0,0,1,13239,4531,769,1162,1130,414,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,60,3,4,2,1,1,2,3,0,3,2,1,0,0,0,4,3,0.47186688,0,0,0,0,0,0,0,0,1,24605,4984,544,575,1629,368,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,45,4,3,1,1,1,1,3,0,4,3,1,0,1,1,4,2,0.47566974,1,0,0,0,0,0,0,0,1,17370,4370,253,864,919,263,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,44,3,3,2,2,1,1,3,0,3,3,1,0,0,0,3,2,0.3423817,1,0,0,0,0,0,0,0,1,14350,4541,361,680,1022,290,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,1,1,3,0,5,3,1,0,1,1,4,2,0.46050894,2,0,0,0,0,0,0,0,1,16914,4523,673,811,888,346,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,38,3,2,1,2,1,1,2,0,4,3,0,0,1,1,3,2,0.3536367,1,0,0,0,0,0,0,0,0,17015,4323,479,665,832,285,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,0,1,2,0,5,4,1,0,1,1,4,2,0.5009309,2,0,0,0,0,0,0,0,0,27527,4417,366,878,894,262,0,4,1,0,1,0,0,0,0,1,0,0,0,0
2,51,4,4,2,1,2,1,4,1,5,3,1,0,1,1,4,3,0.65288055,0,0,0,0,0,0,0,0,1,21031,4854,650,999,1489,355,0,3,1,0,1,0,0,0,0,1,0,0,0,0
2,47,4,3,1,2,1,1,3,0,4,3,1,0,1,0,3,3,0.4232264,1,0,0,0,0,0,0,0,1,20770,4620,271,812,1047,319,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,3,3,1,2,1,1,2,0,3,2,0,0,0,0,3,2,0.32217246,1,0,0,0,0,0,0,0,0,16028,4456,320,601,960,265,0,2,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,2,2,2,2,4,1,7,5,1,0,1,1,5,3,0.6501813,1,0,0,0,0,0,0,0,1,16654,4598,1134,1352,1167,426,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,57,4,3,2,2,0,2,2,0,4,6,0,0,1,1,6,3,0.36204052,4,0,0,0,0,0,0,0,0,34854,4000,109,1403,727,233,0,5,0,1,1,0,1,0,0,1,0,0,0,0
1,36,4,2,1,2,1,1,3,0,5,3,1,0,1,1,3,2,0.38320732,1,0,0,0,0,0,0,0,0,10809,4403,419,762,864,290,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,2,2,1,1,3,0,4,4,1,0,1,1,4,3,0.35408726,1,0,0,0,0,0,0,0,1,18517,4360,580,964,843,339,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,2,2,1,1,3,0,4,4,1,0,1,1,4,2,0.41956115,2,0,0,0,0,0,0,0,1,14355,4344,485,972,890,301,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,61,3,4,2,1,2,2,2,0,4,2,1,0,0,0,4,3,0.41108763,0,0,0,0,0,0,0,0,1,24431,4872,375,729,1463,341,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,2,2,1,1,3,0,4,3,1,0,0,1,3,2,0.35639054,1,0,0,0,0,0,0,0,1,13464,4381,504,642,924,337,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,3,3,1,2,0,1,2,0,3,3,0,0,1,1,3,2,0.34437683,0,0,0,0,0,0,0,0,0,18823,4306,419,728,878,285,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,1,1,3,0,4,3,0,0,1,1,4,2,0.39263043,2,0,0,0,0,0,0,0,1,12496,4375,378,879,945,282,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,51,3,4,2,1,2,1,3,0,3,2,1,0,0,0,4,3,0.48261917,0,0,0,0,0,0,0,0,1,21287,4769,491,595,1453,340,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,36,4,2,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.45279092,1,0,0,0,0,0,0,0,0,15050,4367,450,784,964,274,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,1,2,1,1,3,0,4,3,1,0,0,1,4,2,0.42616457,1,0,0,0,0,0,0,0,1,16718,4492,440,781,1014,293,0,3,1,0,1,0,0,0,0,0,0,0,0,0
